organism,taxlevel,Min,Max,Mean,Se,top,metrics,iteration_count
New_MALV-I_01,taxogroup_2,4.54405791180802,41.1454052917866,21.2375962479354,16.4418893330418,10,phi,132
New_MALV-I_01,taxogroup_2,5.0055536903391,57.2319435342304,25.5118600393348,20.0184075402494,2,phi,132
New_MALV-I_01,taxogroup_2,4.94257990195603,52.6198431577061,24.3688325996637,19.0334330456038,3,phi,132
New_MALV-I_01,taxogroup_2,4.77113916171509,48.0100386682144,23.5376374195156,18.3430349195827,4,phi,132
New_MALV-I_01,taxogroup_2,4.73705929703549,46.4743798972593,22.9445024325521,17.8453581787701,5,phi,132
New_MALV-I_01,taxogroup_2,4.70404806038569,45.8043010823582,22.5083214666249,17.4886264617876,6,phi,132
New_MALV-I_01,taxogroup_2,4.60819316600949,43.6059764305256,22.1406910766168,17.1821490152099,7,phi,132
New_MALV-I_01,taxogroup_2,4.59934169366384,43.2722803414937,21.8099196875892,16.9068717751991,8,phi,132
New_MALV-I_01,taxogroup_2,4.5935843191383,41.8294410504774,21.5256998943701,16.6742038379168,9,phi,132
New_MALV-II_01,taxogroup_1,41.8937766852547,79.2756865845752,51.5358700718755,6.11905712211178,1,phi,132
New_MALV-II_01,taxogroup_1,36.6303376758033,42.9383774795758,39.6334618764068,1.30767271165562,10,phi,132
New_MALV-II_01,taxogroup_1,41.1445443431308,58.6393826618889,47.3076591293901,3.40716897837937,2,phi,132
New_MALV-II_01,taxogroup_1,40.4900769048016,52.6198431577061,45.065007467163,2.40321656107783,3,phi,132
New_MALV-II_01,taxogroup_1,39.085467643285,49.7877244331197,43.6892557709392,2.12178356180858,4,phi,132
New_MALV-II_01,taxogroup_1,38.2787404777442,48.3462165154347,42.7086698692358,1.97059746159911,5,phi,132
New_MALV-II_01,taxogroup_1,37.9469074823598,47.8665500176335,41.8463507548316,1.81914094058092,6,phi,132
New_MALV-II_01,taxogroup_1,37.6141946158497,46.9839509773434,41.0746109882858,1.62130688655678,7,phi,132
New_MALV-II_01,taxogroup_1,37.2007414166566,43.6059764305256,40.519631542255,1.41536686560409,8,phi,132
New_MALV-II_01,taxogroup_1,36.6484030377136,43.2722803414937,40.0300661889231,1.32703576010976,9,phi,132
New_MALV-II_01,taxogroup_2,38.8454409708428,73.918709965034,48.4773648678258,5.79356711771802,1,phi,132
New_MALV-II_01,taxogroup_2,33.0303248165362,40.4652819594579,36.6108495976333,1.43725831253628,10,phi,132
New_MALV-II_01,taxogroup_2,38.2787404777442,55.7486533379205,44.2656515175436,3.40606966182579,2,phi,132
New_MALV-II_01,taxogroup_2,37.2007414166566,51.6767912421892,42.1633916019732,2.73049690166916,3,phi,132
New_MALV-II_01,taxogroup_2,36.3209714065983,47.0857137546668,40.8138516702822,2.25721554563786,4,phi,132
